,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"(R*,S*)-2,3-Dihydroxybutanoic acid",7.7715365651341655,0.01359862432895335,0.17287076519863534,4.6400580355342065,9.372726265208788,13.7906352352548,9.372726265208788,7.36848201745798,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"(S,S)-(-)-Hydrobenzoin",17.779869188780314,17.13799735138752,0.17287076519863534,20.57438847404804,0.38426918156341244,0.4816326542853283,16.296694334772837,16.400864662611706,17.30319236244251,21.47387463781737,20.80489511104324,2.4139022205952583,4.3453142162111265
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",25.456846018865527,22.113886571235973,18.510174634752264,16.13854448062676,25.956674308497803,21.330812193751044,21.682276012711206,24.992747504970218,17.540896818304443,23.964464936739258,24.38950884546223,27.27526561313613,24.805679993583034
"1-(2,4-Dimethoxyphenyl)-propan-2-one",21.682276012711206,22.47089992503555,22.773948507122274,19.25222919743205,22.271197952885732,23.001707748582664,22.851741094604446,22.14273213901254,21.126766697686,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
1-(3-Methylphenyl)piperazine,10.719361350726107,10.22792834487666,0.17287076519863534,12.296747807672302,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,9.545251342236822,1.2710675320049052,1.2710675320049052,2.4139022205952583,17.30319236244251
1-(4-Hydroxybenzylidene)acetone,0.06791294618984794,12.772664579474961,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,1.2710675320049052,1.2710675320049052,13.44785777914504,15.99060909930342
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",17.331586964820783,17.30319236244251,17.467977900764005,12.772664579474961,17.511627210071026,17.935983195941898,17.96954724507801,17.621707351223883,16.687578694623078,18.457698982875193,18.654648987042734,19.075534084186273,18.400340891125907
1-Aminocyclopropanecarboxylic acid,29.198583586975847,30.657904743105778,28.14319929345737,30.468173837108075,28.267934841364415,29.198583586975847,29.695892580727083,28.267934841364415,29.557468960037735,32.51230313692508,31.974908464820803,26.70174078147591,30.148162863718404
"1-Butanamine, N,N-diethyl-",23.001707748582664,23.064613651931566,22.887776930665837,22.962755382683,23.285680757297676,23.16278384989712,22.962755382683,22.47089992503555,23.096526775142706,22.14273213901254,22.80811880177812,22.80811880177812,24.12766401979312
"1-Cyclohexanone, 3-butyl-3-methyl-",0.06791294618984794,12.491917499468391,0.17287076519863534,14.376416116849263,0.38426918156341244,0.4816326542853283,0.3250222571966767,11.58713484385685,10.779364047478886,10.487163562650123,10.22792834487666,12.127419990584453,4.3453142162111265
1-Cyclopentylethanol,16.296694334772837,15.72637617291133,16.255240167946024,14.840453737584053,16.856624003417725,0.4816326542853283,0.3250222571966767,15.176027156892824,0.02038119189062041,16.793350431663708,16.824449814698703,17.279278563968912,18.74513236024381
"1-Decanol, 2-methyl-",24.992747504970218,25.5486130407531,25.5486130407531,25.114037128923517,25.830536737508655,25.456846018865527,25.346447218326855,24.452431532790055,25.5486130407531,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1-Decene, 8-methyl-",22.851741094604446,0.01359862432895335,21.170805030513375,18.681328317966347,19.83038855520012,22.887776930665837,0.3250222571966767,18.90071765847745,19.49072841005828,1.2710675320049052,1.2710675320049052,13.63504051758814,4.3453142162111265
1-Deoxypentitol,0.06791294618984794,0.01359862432895335,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,1.0445488937023468,0.02038119189062041,9.795177828891289,9.639279878391076,12.240254147311013,14.840453737584053
1-Hexadecanol,20.598247082305367,21.944078744168614,20.267081883340577,19.884317064161266,21.72466489763743,21.902918544870673,20.69686745963743,19.459833110487406,21.72466489763743,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
1-Hexanol,0.06791294618984794,14.978238346425481,0.17287076519863534,13.056286053722014,13.245043604410629,0.4816326542853283,13.835109415878797,0.003518247464285704,0.02038119189062041,13.50305474444232,13.552372804686883,2.4139022205952583,4.3453142162111265
1-Hydroxy-3-methoxy-6-methylanthraquinone,0.06791294618984794,0.01359862432895335,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,1.2710675320049052,1.2710675320049052,14.063524816802659,16.722343703115534
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",24.38950884546223,26.265420251318975,25.23727152067979,25.346447218326855,25.346447218326855,25.5486130407531,25.65375762351027,25.748435762924583,24.955734879361255,26.265420251318975,26.803238234523683,26.901603346824132,25.65375762351027
1-Monoacetin,16.089133075322387,17.208089233323776,16.431876234325085,18.153063191239525,12.631619337862183,16.97862927670154,16.793350431663708,15.50996662300238,16.089133075322387,19.216290412165844,19.459833110487406,19.51935503948417,4.3453142162111265
1-Octadecanol,20.074428529569158,22.18104577318851,20.218205145320326,20.043526398728286,20.76419171506649,21.754482536444257,21.02163069756202,0.003518247464285704,21.52830388295183,20.109784293541928,20.850808007325995,20.378807215605885,22.41266987564392
"1-Octanol, 2-butyl-",16.13854448062676,20.074428529569158,20.40155502840497,19.83038855520012,0.38426918156341244,20.50238442778713,0.3250222571966767,19.216290412165844,20.074428529569158,17.582700703074792,17.85878822242499,17.30319236244251,21.10323006124817
1-Octanol,16.824449814698703,16.890630073494346,16.890630073494346,16.51427461509239,17.708997530181296,17.621707351223883,17.208089233323776,16.856624003417725,16.722343703115534,1.2710675320049052,13.733585667476643,2.4139022205952583,20.31399972836029
"1-Octene, 2-methyl-",20.40155502840497,20.378807215605885,20.043526398728286,19.947868256457426,20.57438847404804,20.43082442687004,19.712597982232538,19.587671351045792,20.31399972836029,1.2710675320049052,19.075534084186273,2.4139022205952583,21.330812193751044
"1-Pentene, 3,3-dimethyl-",0.06791294618984794,0.01359862432895335,0.17287076519863534,22.271197952885732,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,22.18104577318851,21.72466489763743,21.255272820313525,4.3453142162111265
1-Phenethylamine,20.727263101338032,0.01359862432895335,21.364094453942236,19.278093190384485,20.40155502840497,20.80489511104324,20.40155502840497,21.126766697686,21.255272820313525,22.851741094604446,22.851741094604446,22.962755382683,4.3453142162111265
"1-Phenyl-1,2-ethanediol",20.50238442778713,22.271197952885732,20.727263101338032,20.338751877749566,22.41266987564392,22.364856598266663,20.850808007325995,20.074428529569158,22.364856598266663,1.2710675320049052,1.2710675320049052,2.4139022205952583,21.577935223320956
1-Phenylethanol,0.06791294618984794,13.997572206131496,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,14.895013095346135,0.02038119189062041,11.846280387206725,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",0.06791294618984794,0.01359862432895335,0.17287076519863534,21.364094453942236,0.38426918156341244,0.4816326542853283,0.3250222571966767,18.241505200446532,17.582700703074792,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1-Propanamine, N,N-diethyl- ",24.05735318241569,24.12766401979312,23.758738379140897,23.758738379140897,23.964464936739258,24.346187767528626,23.964464936739258,23.34967446281527,24.05735318241569,22.887776930665837,23.285680757297676,23.34967446281527,24.992747504970218
1-Tetradecanol,21.72466489763743,21.647293340735764,22.553503852523686,22.18104577318851,22.304325854433003,20.378807215605885,21.364094453942236,21.647293340735764,21.503306389415624,22.47089992503555,1.2710675320049052,22.923545225493076,4.3453142162111265
"1,1'-Biphenyl, 3,4-diethyl-",17.279278563968912,16.642589612221037,15.99060909930342,16.539318035939896,17.063095861813558,17.921699223705524,17.008970665400685,15.691624370184298,15.829949939083587,19.075534084186273,18.366470825535732,2.4139022205952583,20.43082442687004
"1,2-Benzenedicarboxylic acid",23.82125403668297,25.23727152067979,23.064613651931566,23.674041468855357,24.992747504970218,25.114037128923517,23.758738379140897,23.232478570114566,24.992747504970218,11.720393544865026,11.960071832447397,13.586829175214989,15.959899538279508
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",0.06791294618984794,0.01359862432895335,0.17287076519863534,14.978238346425481,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,15.50996662300238,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1,2-Butanediol",0.06791294618984794,0.01359862432895335,0.17287076519863534,0.0,20.109784293541928,20.465455927474544,0.3250222571966767,19.400573338613544,20.40155502840497,1.2710675320049052,19.017051617864734,2.4139022205952583,4.3453142162111265
"1,2-Cyclohexanedicarboxylic acid, dinonyl ester",0.06791294618984794,0.01359862432895335,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,15.32315084351233
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",13.157139364356086,12.631619337862183,14.376416116849263,11.58713484385685,15.176027156892824,16.173385070385063,16.215655550535164,12.240254147311013,10.684239505637871,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",12.772664579474961,13.7906352352548,0.17287076519863534,13.552372804686883,17.331586964820783,14.613893875619754,15.764571468261378,13.872006254544882,13.759165430465584,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1,2,3-Butanetriol",0.06791294618984794,19.216290412165844,0.17287076519863534,0.0,0.38426918156341244,15.128758571986813,16.856624003417725,19.278093190384485,20.043526398728286,17.89081319731643,19.10469240395353,18.011945809392607,17.779869188780314
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",21.647293340735764,21.225126785657633,21.330812193751044,20.50238442778713,21.02163069756202,21.682276012711206,21.225126785657633,20.97790952449444,21.802032080926853,22.603355935635342,21.944078744168614,22.773948507122274,23.392124257706026
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",19.569789218276142,19.757255053870416,18.42569287059672,21.944078744168614,18.076864187283352,18.265045269766112,19.459833110487406,18.773297790188135,19.353575759476485,14.122295579382564,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1,3-Cyclohexanebis(methylamine)",0.06791294618984794,0.01359862432895335,17.208089233323776,22.14273213901254,0.38426918156341244,0.4816326542853283,0.3250222571966767,18.830707893863902,19.423019197260075,21.364094453942236,21.647293340735764,22.18104577318851,20.97790952449444
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",14.418295819480733,15.829949939083587,14.271578499977084,13.44785777914504,17.008970665400685,16.722343703115534,14.840453737584053,13.355211543419566,15.99060909930342,18.54548501527737,20.40155502840497,18.773297790188135,4.3453142162111265
"1,3,5-Benzetriol",0.06791294618984794,0.01359862432895335,0.17287076519863534,11.787821025237157,0.38426918156341244,8.329782236261716,0.3250222571966767,0.003518247464285704,8.02407066862705,1.2710675320049052,15.21671253452135,16.374401143967575,17.467977900764005
"1,3,5-Trimethyl-1H-pyrazol-4-amine",11.58713484385685,10.185437394870892,11.241440816702292,9.996968364164292,8.15937216568915,12.240254147311013,11.241440816702292,10.779364047478886,10.874411873948159,9.879569371440734,9.795177828891289,12.038323619179486,4.3453142162111265
"1,4-Butanediol",6.985893041230985,0.01359862432895335,11.787821025237157,9.91701215474619,7.144664087019271,10.381129023201007,0.3250222571966767,0.003518247464285704,7.540516501033772,10.916084038114388,10.719361350726107,2.4139022205952583,4.3453142162111265
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",15.045670240781394,16.215655550535164,14.063524816802659,18.713278630951436,0.38426918156341244,13.872006254544882,15.21671253452135,13.959297643316775,13.355211543419566,20.641185112480407,19.569789218276142,20.50238442778713,4.3453142162111265
"1,4-Dioxaspiro[4.5]decane",25.5486130407531,0.01359862432895335,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,25.5486130407531,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,16.793350431663708
"1,5-Anhydroglucitol",18.400340891125907,17.85878822242499,0.17287076519863534,17.582700703074792,18.265045269766112,18.54548501527737,18.366470825535732,17.279278563968912,17.650336331738295,19.316922041205537,19.66339577406718,19.757255053870416,20.267081883340577
10-Heptadecenoic acid,16.687578694623078,16.942297672210348,16.539318035939896,13.355211543419566,16.255240167946024,17.13799735138752,17.467977900764005,15.556151213084698,16.793350431663708,18.929483216719966,19.51935503948417,18.525704336604182,18.830707893863902
10-Nonadecenoic acid,10.103061377085485,0.01359862432895335,10.581441847888094,0.0,9.545251342236822,11.720393544865026,0.3250222571966767,0.003518247464285704,0.02038119189062041,14.043058300928585,14.063524816802659,14.692377037768548,4.3453142162111265
12-Hydroxyoctadecanoic acid,0.06791294618984794,17.683580593266555,17.921699223705524,17.331586964820783,0.38426918156341244,18.589884782600464,18.29473955450928,17.208089233323776,17.921699223705524,20.267081883340577,20.552792736355716,2.4139022205952583,4.3453142162111265
12-Oxooctadecanoate,13.835109415878797,13.586829175214989,9.278074164718992,12.915434771845534,15.128758571986813,14.418295819480733,0.3250222571966767,0.003518247464285704,13.835109415878797,13.733585667476643,13.759165430465584,14.840453737584053,17.650336331738295
13-Docosenamide,22.33727443783785,23.499714234454775,21.72466489763743,24.53851433370664,21.902918544870673,22.739633443810906,22.691623145458518,22.364856598266663,22.691623145458518,15.556151213084698,16.089133075322387,2.4139022205952583,4.3453142162111265
"15-Oxo-11Z,13E-eicosadienoic acid",9.126955660341611,4.583910469739944,0.17287076519863534,10.719361350726107,7.832200207475027,0.4816326542853283,0.3250222571966767,0.003518247464285704,10.22792834487666,13.056286053722014,13.50305474444232,15.045670240781394,17.80327182263374
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl- ",13.245043604410629,15.556151213084698,19.13231528605265,13.759165430465584,0.38426918156341244,17.511627210071026,17.708997530181296,13.680695348833222,14.895013095346135,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"1H-Indole, 1-(trimethysilyl)-2,5-bis[(trimethylsilyl)oxy]-",0.06791294618984794,14.692377037768548,15.50996662300238,0.0,0.38426918156341244,0.4816326542853283,15.829949939083587,14.162606010467893,0.02038119189062041,15.128758571986813,16.942297672210348,16.722343703115534,4.3453142162111265
"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.06791294618984794,13.872006254544882,0.17287076519863534,13.245043604410629,13.157139364356086,13.44785777914504,13.997572206131496,13.44785777914504,12.772664579474961,16.431876234325085,1.2710675320049052,2.4139022205952583,18.589884782600464
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",17.30319236244251,15.959899538279508,18.830707893863902,17.208089233323776,18.510174634752264,18.654648987042734,18.076864187283352,17.650336331738295,19.10469240395353,19.377808404693912,19.377808404693912,19.947868256457426,18.654648987042734
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,19.017051617864734,19.278093190384485,18.366470825535732,18.044120996397353,19.49072841005828,19.10469240395353,20.043526398728286,18.21595138465398,17.511627210071026,1.2710675320049052,1.2710675320049052,2.4139022205952583,21.944078744168614
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",0.06791294618984794,0.01359862432895335,14.122295579382564,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,11.787821025237157,14.063524816802659,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",8.437110709802193,12.822382543647409,8.15937216568915,7.872950517460959,9.879569371440734,0.4816326542853283,11.163562767459858,10.820501092757954,7.144664087019271,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,0.06791294618984794,7.4276986881204445,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,6.146813626862924,0.003518247464285704,0.02038119189062041,10.719361350726107,10.779364047478886,12.822382543647409,15.128758571986813
"2-Allyl-1,4-dimethoxybenzene",10.967634176764701,0.01359862432895335,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,10.719361350726107,0.003518247464285704,0.02038119189062041,17.208089233323776,17.279278563968912,17.708997530181296,17.37328371774847
2-Amino-4-methylphenol,20.130236493335563,19.712597982232538,14.895013095346135,0.0,20.552792736355716,20.40155502840497,21.255272820313525,18.076864187283352,20.727263101338032,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"2-Amino-4,6-dihydroxypyrimidine",14.613893875619754,16.400864662611706,0.17287076519863534,18.11054732760789,17.03154309257876,15.045670240781394,0.3250222571966767,0.003518247464285704,0.02038119189062041,14.840453737584053,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Aminoadipic acid,21.02163069756202,21.60767614048195,21.126766697686,21.225126785657633,21.29634727003021,21.400348156030244,21.60767614048195,21.225126785657633,20.130236493335563,20.378807215605885,21.225126785657633,20.552792736355716,22.509236928895614
2-Aminobutanoic acid,27.06386504768616,30.148162863718404,27.737611345316168,29.81606548088648,23.430921085528926,26.901603346824132,27.35433277793836,27.06386504768616,27.44918951403552,29.04156362022596,28.66320985151082,27.44918951403552,29.95139102751288
2-Butenedioic acid,25.23727152067979,26.803238234523683,26.70174078147591,27.896569031296316,27.27526561313613,25.23727152067979,26.535661891364,26.70174078147591,26.199444423522287,28.404170566776695,28.404170566776695,28.267934841364415,24.60826210981605
"2-Butenoic acid, 2-[(trimethylsilyl)oxy]-",14.692377037768548,14.122295579382564,14.613893875619754,13.7906352352548,15.691624370184298,15.691624370184298,15.405088110112333,13.400266916117115,14.122295579382564,1.2710675320049052,1.2710675320049052,19.91566388957328,21.225126785657633
2-Ethyl-3-hydroxypropionic acid,0.06791294618984794,11.58713484385685,12.491917499468391,7.7715365651341655,13.733585667476643,12.038323619179486,11.846280387206725,11.720393544865026,11.960071832447397,1.2710675320049052,1.2710675320049052,2.4139022205952583,16.13854448062676
2-Furoic acid,11.102458222294844,10.296355121507068,0.17287076519863534,11.102458222294844,0.38426918156341244,0.4816326542853283,9.545251342236822,7.967368779622313,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,17.03154309257876
"2-Heptanone, 4,6-dimethyl-",0.06791294618984794,15.128758571986813,18.804449127817957,0.0,17.30319236244251,19.459833110487406,16.642589612221037,18.400340891125907,18.681328317966347,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Heptenoic acid,5.783746064070977,13.733585667476643,12.038323619179486,4.682530016580031,11.241440816702292,10.103061377085485,10.185437394870892,12.381396768644063,7.832200207475027,1.2710675320049052,17.208089233323776,2.4139022205952583,4.3453142162111265
2-Hexen-1-ol,16.97862927670154,17.582700703074792,21.44846377506137,0.0,18.525704336604182,20.218205145320326,18.929483216719966,19.97653964287603,16.97862927670154,19.278093190384485,19.83038855520012,19.353575759476485,19.629613795341434
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",0.06791294618984794,4.355923871274419,8.613126201401867,0.0,7.872950517460959,0.4816326542853283,7.694596559039426,5.24052017936675,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Hydroxy-2-methylbutyric acid,0.06791294618984794,0.01359862432895335,0.17287076519863534,0.0,17.240062989082038,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,18.74513236024381,17.621707351223883,16.942297672210348,19.25222919743205
2-Hydroxy-3-methylbutyric acid,27.896569031296316,28.51324418728907,28.035982773737594,27.35433277793836,28.14319929345737,28.267934841364415,27.737611345316168,27.596499826932156,28.14319929345737,1.2710675320049052,29.42306210518457,2.4139022205952583,31.536704767194337
2-Hydroxy-5-methoxybenzaldehyde,23.674041468855357,23.674041468855357,23.636143457181088,22.603355935635342,23.758738379140897,24.201821337436236,23.91498035470696,23.58583718234828,23.998791804161524,24.12766401979312,24.53851433370664,24.880157984044576,24.452431532790055
2-Hydroxybutyric acid,18.90071765847745,19.353575759476485,15.72637617291133,17.756079080802138,7.694596559039426,0.4816326542853283,0.3250222571966767,17.683580593266555,0.02038119189062041,20.01457991794391,19.629613795341434,20.465455927474544,20.9474612768701
2-Imidazolidinone,16.043041968173664,0.01359862432895335,15.405088110112333,15.829949939083587,0.38426918156341244,16.33169470261963,16.089133075322387,14.802107144740555,15.50996662300238,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Isopropyl-5-methyl-1-heptanol ,21.255272820313525,21.330812193751044,20.904248166152783,0.0,21.255272820313525,21.10323006124817,21.170805030513375,20.69686745963743,21.06428331261732,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Ketoisocaproic acid,0.06791294618984794,10.874411873948159,13.997572206131496,0.0,12.915434771845534,0.4816326542853283,13.400266916117115,13.615944742446853,12.175815056761602,13.188369099873729,13.188369099873729,13.400266916117115,4.3453142162111265
2-Methyl-4-pentenoic acid,10.820501092757954,10.103061377085485,11.163562767459858,8.329782236261716,12.175815056761602,11.960071832447397,10.581441847888094,8.329782236261716,8.988656312918604,13.355211543419566,13.872006254544882,14.418295819480733,17.008970665400685
2-Methyl-E-7-hexadecene,0.06791294618984794,3.3126929426544227,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,0.003518247464285704,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
2-Methylglutaconic acid,18.21595138465398,17.96954724507801,17.96954724507801,20.378807215605885,19.685863369159293,18.29473955450928,19.25222919743205,18.18112051348329,18.3195577667795,18.11054732760789,18.62320952703211,19.423019197260075,21.682276012711206
2-Naphthol,16.400864662611706,15.176027156892824,15.128758571986813,15.959899538279508,15.045670240781394,16.890630073494346,15.691624370184298,14.122295579382564,16.255240167946024,1.2710675320049052,16.539318035939896,16.76385170691958,18.804449127817957
2-Oxooctanoic acid,14.271578499977084,17.331586964820783,9.91701215474619,18.90071765847745,10.967634176764701,12.296747807672302,13.44785777914504,16.33169470261963,3.6669809277740817,9.372726265208788,10.296355121507068,11.353858129994817,4.3453142162111265
"2-Pentenedioic acid, 3-methyl-",0.06791294618984794,0.01359862432895335,4.583910469739944,3.7867974161140237,0.38426918156341244,7.832200207475027,0.3250222571966767,0.003518247464285704,0.02038119189062041,9.278074164718992,8.988656312918604,11.58713484385685,4.3453142162111265
2-Pentenoic acid,23.31473498260834,23.31473498260834,24.201821337436236,22.02643659484934,23.392124257706026,24.12766401979312,23.82125403668297,23.5418231098117,23.34967446281527,1.2710675320049052,1.2710675320049052,22.33727443783785,4.3453142162111265
2-Piperidinone,16.890630073494346,19.400573338613544,17.824529957307952,19.047007788234325,16.642589612221037,17.779869188780314,17.279278563968912,0.003518247464285704,18.18112051348329,22.509236928895614,24.05735318241569,2.4139022205952583,4.3453142162111265
"2-Propanone, bis(1-methylethyl)hydrazone",18.830707893863902,18.830707893863902,18.713278630951436,18.400340891125907,19.353575759476485,19.377808404693912,19.216290412165844,18.265045269766112,18.589884782600464,1.2710675320049052,21.577935223320956,2.4139022205952583,23.31473498260834
"2-Propenamide, 3-phenyl-N-2-propenyl-",19.16204885922198,16.578530185205423,16.687578694623078,21.255272820313525,0.38426918156341244,0.4816326542853283,17.331586964820783,19.047007788234325,17.444451693835916,1.2710675320049052,1.2710675320049052,21.52830388295183,4.3453142162111265
"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-3-[4-[(trimethylsilyl)oxy]phenyl]-",0.06791294618984794,0.01359862432895335,10.103061377085485,5.783746064070977,10.296355121507068,9.639279878391076,0.3250222571966767,9.795177828891289,7.872950517460959,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
"2-Propenoic acid, 2,3,3-tris[(trimethylsilyl)oxy]-",0.06791294618984794,0.01359862432895335,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,1.9950008393033387,0.02038119189062041,1.2710675320049052,8.90021346021266,2.4139022205952583,4.3453142162111265
2-Pyrrolidinone,23.867834695237427,24.805679993583034,23.964464936739258,23.91498035470696,23.674041468855357,24.27524702217074,24.53851433370664,24.12766401979312,24.27524702217074,26.535661891364,27.896569031296316,26.404284060819716,23.430921085528926
2-Trimethylsilyloxysebacic acid,0.06791294618984794,18.11054732760789,0.17287076519863534,0.0,0.38426918156341244,0.4816326542853283,0.3250222571966767,13.835109415878797,0.02038119189062041,1.2710675320049052,1.2710675320049052,2.4139022205952583,4.3453142162111265
