node1,node2
"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",Octadecyl octyl ether-F
"2,3,4-Trihydroxybutyric acid-F",2-Ethylacetoacetate-F
"2,3,4-Trihydroxybutyric acid-F","3-Hydroxy-2,3-dihydromaltol-F"
"2,3,4-Trihydroxybutyric acid-F","Erythrono-1,4-lactone-F"
"2,3,4-Trihydroxybutyric acid-F",Ribonic acid-F
"2,3-Butanediol-F",Pimelic acid-F
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F","2,5-Di-tert-butyl-4-hydroxyphenol-F"
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",3-Methyl-2-furoic acid-F
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",3-Undecene-F
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",d-Erythrotetrofuranose-F
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F","Guanidine, N,N-dimethyl-F"
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",Pimelic acid-F
"2,5-Dimethoxyphenol-F","2-Allyl-1,4-dimethoxybenzene-F"
"2,5-Dimethoxyphenol-F",2-Hydroxy-3-methylbutyric acid-F
"2,5-Dimethoxyphenol-F",Syringaldehyde-F
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Pimelic acid-F
"2-Allyl-1,4-dimethoxybenzene-F",3-Hexenedioic acid-F
"2-Allyl-1,4-dimethoxybenzene-F",4-Pyridinol-F
"2-Allyl-1,4-dimethoxybenzene-F",Syringaldehyde-F
"2-Butenoic acid, 2-hydroxy--F",3-Deoxyhexitol-F
"2-Butenoic acid, 2-hydroxy--F",Butyl Succinate-F
"2-Butenoic acid, 2-hydroxy--F","Hexadecanoic acid, 4-hydroxybutyl ester-F"
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",Cyclohexanecarboxylic acid-F
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F","Hexadecanoic acid, 4-hydroxybutyl ester-F"
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",Myristic acid-F
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",Pentanoic acid-F
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",Tetrahydrogeranyl formate-F
2'-Deoxyribolactone-F,d-Erythrotetrofuranose-F
2'-Deoxyribolactone-F,Glycerol tricaprylate-F
2'-Deoxyribolactone-F,Myristic acid-F
2'-Desoxyuridine-F,Thymidine-F
2-Ethylacetoacetate-F,8-Hydroxy-5-(hydroxymethyl)quinoline-F
2-Ethylacetoacetate-F,beta-D-(-)-Ribopyranose-F
2-Ethylacetoacetate-F,"Erythrono-1,4-lactone-F"
2-Ethylacetoacetate-F,"Propanoic acid, 2-oxo-F"
2-Ethylacetoacetate-F,Tricine-F
2-Ethylhexanoic acid-F,D-Mannopyranose-F
2-Ethylhexanoic acid-F,Phenol-F
"2-Furanacetaldehyde, tetrahydro-alpha-F",Idoxuridine-F
"2-Furanacetaldehyde, tetrahydro-alpha-F",Serine-F
2-Hydroxy-3-methylbutyric acid-F,6-Hydroxyhexanoic acid-F
2-Hydroxy-3-methylbutyric acid-F,Decanoic acid-F
2-Hydroxy-3-methylbutyric acid-F,Glycerol tricaprylate-F
2-Palmitoylglycerol-F,3-Deoxyhexitol-F
"2-Pentenedioic acid, 2-hydroxy--F",L-Glutamic acid-F
2-Piperidinone-F,Butanedioic acid-F
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-F",4-Hydroxybenzaldehyde-F
3-(3-Hydroxyphenyl)propanoic acid-F,Cyclohexanemethanol-F
3-(3-Hydroxyphenyl)propanoic acid-F,L-Valyl-L-leucine-F
3-Deoxyhexitol-F,Phloretic acid-F
3-Hexenedioic acid-F,5-Hydroxymethyl-2-furoic acid-F
3-Hexenedioic acid-F,beta-Arabinopyranose-F
3-Hexenedioic acid-F,L-5-Oxoproline-F
3-Hexenedioic acid-F,Syringaldehyde-F
3-Hydroxybutyric acid-F,Hexacosanoic acid-F
3-Hydroxyisovaleric acid-F,trans-Coniferryl alchool-F
3-Undecene-F,"Guanidine, N,N-dimethyl-F"
3-Undecene-F,"Hexadecanoic acid, 4-hydroxybutyl ester-F"
3-Undecene-F,Menthol-F
3-Undecene-F,Pentanoic acid-F
3-Undecene-F,Tetrahydrogeranyl formate-F
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-F,alpha-Tocopheryl acetate-F
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-F,Nonanoic acid-F
4-Hydroxybenzaldehyde-F,D-(+)-Glucosamine-F
4-Hydroxybenzaldehyde-F,DL-Phenylalanine-F
4-Hydroxybenzaldehyde-F,L-Valine-F
4-Hydroxybenzaldehyde-F,Phenylalanine-F
4-Hydroxyphenyllactic acid-F,d-Erythrotetrofuranose-F
4-Methyl-5-thiazoleethanol-F,Cyclohexanecarboxylic acid-F
4-Pyridinol-F,9-Octadecenoic acid-F
5-Methyluridine-F,Hydracrylic acid-F
9H-Purin-6-ol-F,Dihydrouracil-F
9H-Purin-6-ol-F,Methylsuccinic acid-F
"Acetamide, N-(2-butyl)-N-methyl--F","Guanidine, N,N-dimethyl-F"
"Acetamide, N-(2-butyl)-N-methyl--F",Palmitic Acid-F
"Acetamide, N-(2-butyl)-N-methyl--F","Propane, 2-methyl-F"
Aconitic acid-F,D-(+)-Glucosamine-F
"Azetidine, 1-acetyl-2-methyl-F",Hexacosanoic acid-F
Benzoic Acid-F,Pentanoic acid-F
Benzoic Acid-F,"Propane, 2-methyl-F"
Benzoic Acid-F,Pyridoxic acid-F
beta-Alanine-F,L-Glutamic acid-F
beta-Alanine-F,N-Acetyl-L-glutamic acid-F
beta-Alanine-F,Thymidine-F
beta-D-(-)-Ribopyranose-F,"Erythrono-1,4-lactone-F"
beta-D-(-)-Ribopyranose-F,Syringaldehyde-F
"beta-D-Galactopyranoside, methyl-, acetate-F",Lignoceric acid-F
"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",Serine-F
"Butanoic acid, 3,4-dihydroxy--F",Ketamine-F
Butyl Succinate-F,"Hexadecanoic acid, 4-hydroxybutyl ester-F"
Butyl Succinate-F,L-(+)-Lactic acid-F
Butyl Succinate-F,"Propanoic acid, 2-oxo-F"
Cholesterol-F,Phenol-F
Cyclohexanecarboxylic acid-F,"Inosose-2, myo-F"
Cyclohexanecarboxylic acid-F,Nonanoic acid-F
Cyclohexanecarboxylic acid-F,Pentadecanoic acid-F
Cyclohexanemethanol-F,L-Valyl-L-leucine-F
D-(-)-Ribofuranose-F,Lignoceric acid-F
D-(+)-Glucosamine-F,L-Valine-F
D-(+)-Glucosamine-F,Methylsuccinic acid-F
D-(+)-Glucosamine-F,trans-Coniferryl alchool-F
"D-(+)-Ribono-1,4-lactone-F",Syringaldehyde-F
D-(+)-Talofuranose-F,Decanoic acid-F
D-Allofuranose-F,Octadecyl octyl ether-F
Decanoic acid-F,Glycerol tricaprylate-F
d-Erythrotetrofuranose-F,Glycerol-F
d-Erythrotetrofuranose-F,Octadecyl octyl ether-F
d-Erythrotetrofuranose-F,Tricine-F
D-Glucose-F,Glycerol tricaprylate-F
Dihydrouracil-F,Hydracrylic acid-F
Dihydrouracil-F,"Propanoic acid, 2-oxo-F"
DL-Phenylalanine-F,L-Isoleucine-F
DL-Phenylalanine-F,Phenylalanine-F
DL-Phenylalanine-F,Uracil-F
"Erythrono-1,4-lactone-F",Idoxuridine-F
"Erythrono-1,4-lactone-F",Syringaldehyde-F
"Gluconolactone (3R,4S,5R,6R)-F",Syringaldehyde-F
Glycerol tricaprylate-F,Glycerol-F
Glycerol tricaprylate-F,Picolinic acid-F
Glycolic acid-F,"Propanoic acid, 2-oxo-F"
"Guanidine, N,N-dimethyl-F","Hexadecanoic acid, 4-hydroxybutyl ester-F"
"Guanidine, N,N-dimethyl-F",Menthol-F
"Guanidine, N,N-dimethyl-F",Tetrahydrogeranyl formate-F
"Hexadecanoic acid, 4-hydroxybutyl ester-F",Myristic acid-F
"Hexadecanoic acid, 4-hydroxybutyl ester-F",Pyrogallol-F
Hydracrylic acid-F,L-(-)-Sorbofuranose-F
Hydracrylic acid-F,Methylsuccinic acid-F
Idoxuridine-F,Tricine-F
"Inosose-2, myo-F",trans-Coniferryl alchool-F
L-(-)-Sorbofuranose-F,L-5-Oxoproline-F
L-(-)-Sorbofuranose-F,L-Glutamic acid-F
L-(-)-Sorbofuranose-F,Methylsuccinic acid-F
L-(-)-Sorbofuranose-F,Niacin-F
L-(+)-Lactic acid-F,Pimelic acid-F
L-(+)-Lactic acid-F,"Propanoic acid, 2-oxo-F"
L-5-Oxoproline-F,L-Glutamic acid-F
L-Glutamic acid-F,Methylsuccinic acid-F
L-Glutamic acid-F,N-Acetyl-L-glutamic acid-F
L-Isoleucine-F,Phenylalanine-F
L-Isoleucine-F,Serine-F
L-Isoleucine-F,Tyrosine-F
L-Leucine-F,Serine-F
L-Rhamnose-F,"Propanoic acid, 2-oxo-F"
L-Threonine-F,Tyrosine-F
L-Valyl-L-leucine-F,"Xylonic acid, delta-lactone-F"
Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside-F,Monolaurin-F
Monolaurin-F,"Xylonic acid, delta-lactone-F"
Monolaurin-F,Xylose-F
Myristic acid-F,Pentadecanoic acid-F
N-(2-hydroxyethyl)-succinimide-F,Phloretic acid-F
N-Acetyl glucosamine methoxime-F,Uridine-F
N-Acetyl-L-glutamic acid-F,Niacin-F
Nonanoic acid-F,Undecanoic acid-F
Pentanoic acid-F,Tetrahydrogeranyl formate-F
Phenylalanine-F,Serine-F
Phenylalanine-F,Tyrosine-F
"Propanoic acid, 2-oxo-F",Syringaldehyde-F
3-Aminobutanoic acid-F,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)--P"
3-Aminobutanoic acid-F,Dihydrouracil-P
3-Aminobutanoic acid-F,Indole-3-lactic acid-P
Butyl caprylate-F,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline-P"
Deoxyglucose-F,"Octane, 1-propoxy--P"
Erythritol-F,2-Hydroxybutyric acid-P
Erythritol-F,Tetradecanenitrile-P
L-Glutamine-F,"2,2-Diallylpyrrolidine-P"
L-Norvaline-F,10-Heptadecenoic acid-P
L-Norvaline-F,"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)--P"
L-Norvaline-F,Arsenous acid-P
L-Norvaline-F,Glyceric acid-P
L-Norvaline-F,Indole-3-lactic acid-P
L-Norvaline-F,L-Alanine-P
L-Norvaline-F,L-Isoleucine-P
L-Norvaline-F,Palmitelaidic acid-P
L-Serine-F,10-Heptadecenoic acid-P
L-Serine-F,2-Isopropyl-5-methyl-1-heptanol-P
L-Serine-F,3-Aminobutanoic acid-P
L-Serine-F,3-Methoxysalicylic acid-P
L-Serine-F,5-Hydroxyquinoline-P
L-Serine-F,"Benzaldehyde, 2,5-dimethyl--P"
L-Serine-F,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]--P"
L-Serine-F,Dinoseb-P
L-Serine-F,DL-Glyceraldehyde-P
L-Serine-F,"Dodecane, 4,6-dimethyl--P"
L-Serine-F,Indole-3-lactic acid-P
L-Serine-F,Isofucosterol-P
L-Serine-F,Mirin-P
L-Serine-F,N-Isobutyrylglycine-P
L-Serine-F,"N,O-Bis(trimethylsilyl)carbamate-P"
N-Acetylglucosamine-F,Cyclobutanol-P
N-Acetylglucosamine-F,Dinoseb-P
N-Acetylglucosamine-F,Isofucosterol-P
N-Acetylglucosamine-F,Tartronic acid-P
N-Acetylglucosamine-F,Trimethylsilyl oct-2-enoate-P
Niacinamide-F,4-Hydroxybutanoic acid-P
Thr-Leu-F,"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine-P"
Thr-Leu-F,Butylated Hydroxytoluene-P
Thr-Leu-F,Myristic acid-P
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol-F",4-Hydroxybenzaldehyde-P
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol-F","L-Tryptophan, N-acetyl-1-P"
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F","Benzaldehyde, 2,5-dimethyl--P"
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",DL-Ornithine-P
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F","Erythrono-1,4-lactone, (Z)--P"
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",Ethanolamine-P
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F","Glycine, N-(1-oxobutyl)--P"
"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",Tetradecanenitrile-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",1-Aminocyclopropanecarboxylic acid-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","2,2-Diallylpyrrolidine-P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",3-Amino-2-piperidone-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)--P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","D-Isoleucine, N-acetyl--P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","D-Xylofuranose, 1,2,3,5-tetrakis-O--P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Dihydrouracil-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Galactopyranose-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Indole-3-lactic acid-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","Inosose-2, 1,3,4,5,6-pentakis--P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",L-Aspartic acid-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",L-Glutamic acid-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Methyl-3-methoxy-5-methyl benzoate-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",N-Isobutyrylglycine-P
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F","Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]--P"
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Uracil-P
13-Docosenamide-F,Myristic acid-P
13-Docosenamide-F,Xylazine-P
17-alpha-Hydroxypregnenolone-F,3-(2-Hydroxyethyl)imidazole-2-thione-P
17-alpha-Hydroxypregnenolone-F,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]--P"
17-alpha-Hydroxypregnenolone-F,Benzyl alcohol-P
17-alpha-Hydroxypregnenolone-F,Decanoic acid-P
1-Dodecanol-F,1-Hydroxy-3-methoxy-6-methylanthraquinone-P
1-Dodecanol-F,Trimidox-P
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",2-Ketoisocaproic acid-P
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F","2,5-Dimethoxymandelic acid-P"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F","Cholest-7-en-3-ol, (3beta,5alpha)--P"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F","Octane, 1-propoxy--P"
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F","Propanoic acid, 2-methyl--P"
1-Octadecanol-F,1-Hydroxy-3-methoxy-6-methylanthraquinone-P
1-Octadecanol-F,Bis(trimethylsilyl)acetylene-P
1-Octadecanol-F,"Ethanone, 1-(2,5-dimethoxyphenyl)--P"
1-Octanol-F,2-Heptenoic acid-P
1-Octanol-F,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-P"
1-Octanol-F,3-Hydroxyisovaleric acid-P
1-Octanol-F,4-Cumylphenol-P
1-Octanol-F,"Acetin, bis-1,3-trimethylsilyl ether-P"
1-Octanol-F,Benzophenone-P
1-Octanol-F,Dehydronorketamine-P
1-Octanol-F,Diphenyl ether-P
1-Octanol-F,Glycine-P
1-Octanol-F,Methyl aminoacetate-P
1-Octanol-F,Nonadecanoic acid-P
1-Octanol-F,"Stigmast-5-ene, 3beta--P"
1-Octanol-F,Trimethylsilyl oct-2-enoate-P
1-Tetracosene-F,"(S,S)-(-)-Hydrobenzoin-P"
1-Tetracosene-F,N-Acetyl-L-glutamic acid-P
1-Tetradecanol-F,"Ethanone, 1-(2,5-dimethoxyphenyl)--P"
1-Tetradecanol-F,N-Isovaleroylglycine-P
"2',2,3,6'-Tetramethoxychalcone-F",5-Hydroxyquinoline-P
"2',2,3,6'-Tetramethoxychalcone-F","Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]--P"
"2',2,3,6'-Tetramethoxychalcone-F",DL-Glyceraldehyde-P
"2',2,3,6'-Tetramethoxychalcone-F","Erythrono-1,4-lactone, (Z)--P"
"2',2,3,6'-Tetramethoxychalcone-F",Glyoxime-P
"2,3,4-Trihydroxybutyric acid-F",(pm)-Norketamine-P
"2,3,4-Trihydroxybutyric acid-F","1,3-Cyclohexanebis(methylamine)-P"
"2,3,4-Trihydroxybutyric acid-F",2-Isopropyl-5-methyl-1-heptanol-P
"2,3,4-Trihydroxybutyric acid-F",3-Methoxysalicylic acid-P
"2,3,4-Trihydroxybutyric acid-F",Acetoacetic acid-P
"2,3,4-Trihydroxybutyric acid-F",Arsenous acid-P
"2,3,4-Trihydroxybutyric acid-F","Benzaldehyde, 2,5-dimethyl--P"
"2,3,4-Trihydroxybutyric acid-F",DL-Ornithine-P
"2,3,4-Trihydroxybutyric acid-F",Glyceric acid-P
"2,3,4-Trihydroxybutyric acid-F",L-Aspartic acid-P
"2,3,4-Trihydroxybutyric acid-F",N-Isobutyrylglycine-P
"2,3-Butanediol-F",1-Hydroxy-3-methoxy-6-methylanthraquinone-P
"2,3-Butanediol-F",4-Hydroxybenzoic acid-P
"2,3-Butanediol-F",Cyclo(L-prolyl-L-valine)-P
"2,3-Butanediol-F","D-Isoleucine, N-acetyl--P"
"2,3-Butanediol-F","Octane, 1-propoxy--P"
"2,3-Butanediol-F",Pipecolic acid-P
"2,4-Di-tert-butylphenol-F","1-Phenyl-1,2-ethanediol-P"
"2,4-Di-tert-butylphenol-F",2-Furoic acid-P
"2,4-Di-tert-butylphenol-F",2-Methyl-4-pentenoic acid-P
"2,4-Di-tert-butylphenol-F",beta-Hydroxypyruvic acid-P
"2,4-Di-tert-butylphenol-F",cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate-P
"2,4-Di-tert-butylphenol-F",Octocrylene-P
"2,4-Di-tert-butylphenol-F",Succinic anhydride-P
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",(pm)-Norketamine-P
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",1-Hydroxy-3-methoxy-6-methylanthraquinone-P
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",2-Ketoisocaproic acid-P
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",4-Hydroxybenzoic acid-P
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",DL-Phenylalanine-P
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",Uracil-P
"2,5-Dimethoxybenzhydrazide-F",2-Furoic acid-P
"2,5-Dimethoxybenzhydrazide-F",D-Leucylglycylglycine-P
"2,5-Dimethoxybenzhydrazide-F","Stigmast-5-ene, 3beta--P"
"2,5-Di-tert-butyl-4-hydroxyphenol-F","2,3,4-Trihydroxybutyric acid tetrakis-P"
"2,5-Di-tert-butyl-4-hydroxyphenol-F",3-Aminobutanoic acid-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",4-Hydroxybenzoic acid-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",DL-Phenylalanine-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Dobutamine-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Glyceric acid-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F","Glycine, N-(N-DL-leucylglycyl)--P"
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Methylmalonic monoamide-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",N-Isobutyrylglycine-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Oxalic acid-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Quazodine-P
"2,5-Di-tert-butyl-4-hydroxyphenol-F",Uracil-P
"2-Allyl-1,4-dimethoxybenzene-F",2-Methyl-4-pentenoic acid-P
"2-Allyl-1,4-dimethoxybenzene-F","2-Propanone, bis(1-methylethyl)hydrazone-P"
"2-Allyl-1,4-dimethoxybenzene-F",2-Pyrrolidinone-P
"2-Allyl-1,4-dimethoxybenzene-F","2,4-Imidazolidinedione, 5,5-dimethyl--P"
"2-Allyl-1,4-dimethoxybenzene-F","beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P"
"2-Allyl-1,4-dimethoxybenzene-F","L-Lysine, ethyl ester-P"
"2-Allyl-1,4-dimethoxybenzene-F",Octocrylene-P
2-Aminobutanoic acid-F,1-Phenethylamine-P
2-Aminobutanoic acid-F,5-Hydroxyquinoline-P
2-Aminobutanoic acid-F,"9,12-Octadecadienoic acid-P"
2-Aminobutanoic acid-F,Acetoacetic acid-P
2-Aminobutanoic acid-F,alpha-Linolenic acid-P
2-Aminobutanoic acid-F,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]--P"
2-Aminobutanoic acid-F,"D-Xylofuranose, 1,2,3,5-tetrakis-O--P"
2-Aminobutanoic acid-F,"Inosose-2, 1,3,4,5,6-pentakis--P"
2-Aminobutanoic acid-F,Methyl-3-methoxy-5-methyl benzoate-P
2'-Deoxyribolactone-F,DL-Ornithine-P
2'-Desoxyuridine-F,"9,12-Octadecadienoic acid-P"
2'-Desoxyuridine-F,Indole-3-lactic acid-P
2-Ethylacetoacetate-F,(pm)-Norketamine-P
2-Ethylacetoacetate-F,"1,3-Cyclohexanebis(methylamine)-P"
2-Ethylacetoacetate-F,3-Aminobutanoic acid-P
2-Ethylacetoacetate-F,"Benzaldehyde, 2,5-dimethyl--P"
2-Ethylacetoacetate-F,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]--P"
2-Ethylacetoacetate-F,DL-Ornithine-P
2-Ethylacetoacetate-F,DL-Phenylalanine-P
