Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
"(2,5-Dimethoxyphenyl)acetone","13-Docosenamide, (Z)",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",1-Butanol,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","1-Heptanol, 2-propyl-",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",1-Hexacosanol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",1-Octadecanol,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","1-Octanol, 2-butyl-",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","2(5H)-Furanone, 4-(hydroxymethyl)",0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2-(Ethylamino)ethanol, N-acetyl",0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",2-(Methylamino)ethanol,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2,2'-Bipyridine",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2,3-Dihydroxybutanoic acid",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2',3'-Di-O-acetyladenosine",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2,4,4'-Trihydroxybenzophenone",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2,4,6-Cycloheptatrien-1-one",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2,4-Dihydroxyacetophenone",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","2,4-Dimethoxybenzaldoxime",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","2,4-Di-tert-butylphenol",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2,4-Imidazolidinedione, 5,5-dimethyl",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2,5-Dimethoxybenzhydrazide",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2,5-Dimethoxybenzonitrile",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2,5-Dimethoxyphenol",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2',5'-Dimethoxypropiophenone",0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2-Allyl-1,4-dimethoxybenzene",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",2-Amino-4-methylbenzophenone,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",2-Aminoquinolin-8-ol,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",2-Butanol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Buten-1-ol,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2-Butene-1,4-diol",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Butenedioic acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",-0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",2-Butoxyethanol,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",2-Cyanobenzaldehyde,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2-Cyclohexen-1-one, 3-methyl-",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",2-Decanol,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",2-Ethyl-1-butanol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Ethylhexanoic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",2-Ethylhexanol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","2-Furancarbodithioic acid, methyl ester",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Furoic acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",2-Hexanol,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone","2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Hydroxy-3-methylbutyric acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Isopropyl-5-methyl-1-heptanol,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone","2-Methyl-1,3-butanediol",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",2-Methyl-3-pentanol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","2-Methylcyclohexanol, (Z)",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Naphthol,0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",2-Norbornanemethanol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Pentadecanone,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone","2-Pivaloyl-1,3-indandione",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",2-Propyl-1-pentanol,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",2-Pyrrolidone-5-carboxylic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",3-(4-Methoxyphenyl)coumarin,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","3,3-Dimethylacrylic acid",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","3,4-Dihydroxybenzaldehyde",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","3,4-Methylenedioxyamphetamine",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","3,5-Dimethylphenol",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",3-Amino-5-methylisoxazole,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",3-Aminobenzoic acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",3-Buten-2-one,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",3-Heptanol,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","3-Hydroxy-7,3',4',5'-tetramethoxyflavone",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",3-Hydroxymethyl-2-trimethylsilyloxypentane,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",3-Methyl-3-buten-1-ol,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",3-Nonene,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",3-Phenyl oxindole,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","4,4'-Dichlorobenzophenone",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","4,5-Dihydro-1H-pyrazole",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",4-Aminobutanoic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",4-Hydroxybutanoic acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",4-Methoxyphenol,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","4-Methylquinoline-2,7-diol",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",4-Methylvaleric acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",4-Oxohexanoic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",4-tert-Butyldimethylsiloxy-3-penten-2-one,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",5-Aminovaleric acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",5-Azacytosine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","5-Chlorovaleric acid, nonyl ester",0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone","5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",5-Ethyl-5-methylnonadecane,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",5-Nitroso-8-quinolinol,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","5-Nonanol, tert-butyldimethylsilyl ether",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",5-Oxohexanoic Acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",6-Methyluracil,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",6-Nitroveratryl alcohol,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",6-Oxoheptanoic acid,-0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone","7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",7-Hydroxy-4-(methoxymethyl)coumarin,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",8-Acetyl-7-hydroxycoumarin,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",8-Methylnonanoic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","9,12-Octadecadienoic acid (Z,Z)",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Acetic acid,0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",Aceturic acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Aconitic acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Adenine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Adipic acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Adipoyl-L-carnitine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",alpha-Hydroxyisobutyric acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Allylescaline,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Aminoguanidine,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Aniline,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Azelaic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","Aziridine, 1-(2-buten-2-yl)",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","Benz[c]acridine, 5,10-dimethyl",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","Benzaldehyde, 2,5-dimethoxy",0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone","Benzene, 1,4-dimethoxy",0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone","Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","Benzene, 1-ethyl-3,5-dimethyl",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Benzeneacetic acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Benzenepropanoic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","Benzenesulfonamide, N-butyl",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","Benzoic acid, methyl ester",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Benzoic Acid,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",Benzophenone,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Benzyl alcohol,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Biphenyl,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Butachlor ESA,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Butanedioic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Butylmethylamine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Butyric Acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Chlorobenzilate ,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Cholesterol,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",cis-2-Decenoic acid,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Citramalic acid,-0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",Crotonic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Curcumin,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Cyclobutylamine,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Cyclocurcumin,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Cycloheptanol,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","Cyclohexanone, 3,3,5-trimethyl",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Cyclooctylamine,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","Cytosine, N-(tert-butyldimethylsilyl)-",0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",Desmethylverapamil,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Diacetyl monoxime,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",Dibutyldodecylamine,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Diclofenac,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Diethylamine,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",DL-Glyceraldehyde,0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",DL-p-Hydroxyphenyllactic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","Dodecanoic acid, 1-methylethyl ester",0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Dodecanoic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Durapan,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","Erythrono-1,4-lactone",-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Ethanolamine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Formamide,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Frangulin,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Glabridin,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Glyceric acid,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Glycerol,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",Glycine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","Glycine, tert.-butyldimethylsilyl ester",0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Glycolic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Guanosine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Heptanedioic acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Heptanoic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Heptylamine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Hexacosanoic acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Hexanoic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Hydracrylic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Hydroxylamine,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone","Hymexazole, tert-butyldimethylsilyl ether",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Hypoxanthine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Iminodiacetic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Indoprofen,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Isobutanol,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Isonicotinic Acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Isopropyl palmitate,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",Isopropylamine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Isosorbide,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Ketamine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","Kojic acid, bis(tert-butyldimethylsilyl) ether",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",L-(+)-Threose,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Lactic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",L-Alanine,-0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",L-Asparagine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",L-gamma-Glutamyl-L-glutamic acid,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Leucylglycine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Levulinic acid,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",L-Glutamic acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",L-Glutamine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Lignoceric acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",L-Leucine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",L-Lysine,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",L-Norleucine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",L-Ornithine,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",L-Pyroglutamic acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",L-Serine,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",L-Threonine,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",L-Tryptophan,0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone",L-Tyrosine,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Luciferin,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Lupinine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",L-Valine,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",L-Val-L-Leu,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Malic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Maltol,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Methanesulfonic acid,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Methyl lactate,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Methylsuccinic acid,nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Methylthiouracil,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",Mevalonolactone,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Monocaproin,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",m-Toluic acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Myristic acid,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","N,N-Dimethyl-2-aminoethanol",-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone","N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",N-Acetylaminoethanol,0.0,1.0,3
"(2,5-Dimethoxyphenyl)acetone",N-Acetylaspartic acid,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",N-Acetyl-L-alanine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone","Naringenin 4',7-dimethylether",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",N-Caffeoyl-O-methyltyramine,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",N-Ethylamphetamine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",N-Ethyldiethanolamine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Niacin,-1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",Niacinamide,nan,nan,2
"(2,5-Dimethoxyphenyl)acetone",N-Isobutyrylglycine,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,1.0,0.0,3
"(2,5-Dimethoxyphenyl)acetone",N-Methylacetamide,-0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Nonanoic acid,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Norephedrine,0.5,0.6666666666666666,3
"(2,5-Dimethoxyphenyl)acetone",Norketamine,-0.8660254037844387,0.33333333333333326,3
"(2,5-Dimethoxyphenyl)acetone","Norleucine, N-trimethylsilyl-",nan,nan,1
"(2,5-Dimethoxyphenyl)acetone",Octacosanol,nan,nan,1
"(2,5-Dimethoxyphenyl)acetone","Octadecanoic acid, octyl ester",nan,nan,0
"(2,5-Dimethoxyphenyl)acetone",Octadecanoic acid,nan,nan,2
