Gene,Metabolite,VECPAC r,LPS r,DSS r,Pooled Data r,Pooled P-value,Consistent,Sign
"(2,5-Dimethoxyphenyl)acetone","2-Methyl-1,3-butanediol",-0.5,-0.9276336570439175,0.7,0.0753896945313851,0.7978378145598551,False,
"(2,5-Dimethoxyphenyl)acetone",2-Methyl-3-pentanol,,0.7999999999999999,1.0,0.8095238095238096,0.01490266768623008,True,+
"(2,5-Dimethoxyphenyl)acetone","2-Methylcyclohexanol, (Z)",-0.5,0.40583972495671394,0.8720815992723809,0.6567099565216687,0.01073152370488931,False,
"(2,5-Dimethoxyphenyl)acetone","2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,0.7999999999999999,0.0,0.43244998209386837,0.33252677821284427,False,
"(2,5-Dimethoxyphenyl)acetone",2-Naphthol,0.8660254037844387,0.3236694374850748,0.8999999999999998,0.7342305247451372,0.00278908916022598,True,+
"(2,5-Dimethoxyphenyl)acetone",2-Norbornanemethanol,,,,0.0,1.0,False,
"(2,5-Dimethoxyphenyl)acetone","2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",2-Pentadecanone,0.0,0.7589709258986453,0.8999999999999998,0.8555893572842859,9.52256416851267e-05,False,
"(2,5-Dimethoxyphenyl)acetone","2-Pivaloyl-1,3-indandione",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",2-Propyl-1-pentanol,,0.7714285714285715,0.7999999999999999,0.8596491228070177,0.00033723668113799993,True,+
"(2,5-Dimethoxyphenyl)acetone",2-Pyrrolidone-5-carboxylic acid,-0.5,-0.48571428571428577,-0.22360679774997894,-0.3244066146632405,0.2578043200144993,True,-
"(2,5-Dimethoxyphenyl)acetone","2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.5,0.5428571428571429,-0.09999999999999999,0.02643171806167401,0.9285317574440817,False,
"(2,5-Dimethoxyphenyl)acetone",3-(4-Methoxyphenyl)coumarin,,-1.0,,-1.0,0.0,False,
"(2,5-Dimethoxyphenyl)acetone","3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","3,3-Dimethylacrylic acid",,,,-0.19999999999999998,0.8,False,
"(2,5-Dimethoxyphenyl)acetone","3,4-Dihydroxybenzaldehyde",-1.0,,,-1.0,0.0,False,
"(2,5-Dimethoxyphenyl)acetone","3,4-Methylenedioxyamphetamine",-1.0,-0.6000000000000001,,-0.06694619270045785,0.8641266713551773,True,-
"(2,5-Dimethoxyphenyl)acetone","3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","3,5-Dimethylphenol",-0.5,0.19999999999999998,0.8999999999999998,0.775482093663912,0.0018399418735830992,False,
"(2,5-Dimethoxyphenyl)acetone",3-Amino-5-methylisoxazole,,0.6571428571428573,0.8207826816681233,0.0883981273400384,0.7739814499726787,True,+
"(2,5-Dimethoxyphenyl)acetone",3-Aminobenzoic acid,,-0.4285714285714286,0.6668859288553501,-0.12275873746377727,0.6895013320457076,False,
"(2,5-Dimethoxyphenyl)acetone",3-Buten-2-one,0.5,0.6,0.8999999999999998,0.7400881057268722,0.002474322576404684,True,+
"(2,5-Dimethoxyphenyl)acetone",3-Heptanol,-1.0,-0.8406680016960503,-0.19999999999999998,-0.2099455524325912,0.4911811325807775,True,-
"(2,5-Dimethoxyphenyl)acetone","3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,,0.9999999999999999,1.4042654220543602e-24,False,
"(2,5-Dimethoxyphenyl)acetone",3-Hydroxymethyl-2-trimethylsilyloxypentane,,0.7,,0.6377481392176932,0.17307111024125982,False,
"(2,5-Dimethoxyphenyl)acetone",3-Methyl-3-buten-1-ol,,1.0,,0.10844160586017297,0.7982604003862406,False,
"(2,5-Dimethoxyphenyl)acetone",3-Nonene,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",3-Phenyl oxindole,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","4,4'-Dichlorobenzophenone",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","4,5-Dihydro-1H-pyrazole",,,0.5,-0.09999999999999999,0.8728885715695384,False,
"(2,5-Dimethoxyphenyl)acetone","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.5,-0.2608969660436018,0.41039134083406165,0.27464429884885977,0.3419778238786414,False,
"(2,5-Dimethoxyphenyl)acetone",4-Aminobutanoic acid,-0.5,-0.3714285714285715,-0.39999999999999997,-0.24642479158111236,0.39572323328052517,True,-
"(2,5-Dimethoxyphenyl)acetone",4-Hydroxybutanoic acid,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",4-Methoxyphenol,1.0,-0.19999999999999998,,-0.10924755488608233,0.7796443602951023,False,
"(2,5-Dimethoxyphenyl)acetone","4-Methylquinoline-2,7-diol",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",4-Methylvaleric acid,-1.0,0.7999999999999999,-0.09999999999999999,-0.3636377434693797,0.22194616721494145,False,
"(2,5-Dimethoxyphenyl)acetone",4-Oxohexanoic acid,-1.0,-0.6000000000000001,0.7999999999999999,0.41052631578947374,0.1849783865428018,False,
"(2,5-Dimethoxyphenyl)acetone","4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",4-tert-Butyldimethylsiloxy-3-penten-2-one,,0.39999999999999997,,0.8285714285714287,0.04156268221574335,False,
"(2,5-Dimethoxyphenyl)acetone",5-Aminovaleric acid,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",5-Azacytosine,0.5,0.46381682852195877,0.6,0.4977937073771468,0.07008276580462944,True,+
"(2,5-Dimethoxyphenyl)acetone","5-Chlorovaleric acid, nonyl ester",0.0,0.08571428571428573,0.7999999999999999,0.5126794736756681,0.060849189499381624,False,
"(2,5-Dimethoxyphenyl)acetone","5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-0.5,-0.39999999999999997,-0.7999999999999999,-0.2779050490227052,0.4079930254159162,True,-
"(2,5-Dimethoxyphenyl)acetone",5-Ethyl-5-methylnonadecane,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,0.753702346348183,-0.39999999999999997,-0.16856535760393596,0.6202799923103802,False,
"(2,5-Dimethoxyphenyl)acetone",5-Nitroso-8-quinolinol,,,,-0.8720815992723809,0.05385421772754213,False,
"(2,5-Dimethoxyphenyl)acetone","5-Nonanol, tert-butyldimethylsilyl ether",-1.0,0.2942449431682498,0.7999999999999999,0.6346593830196439,0.01476154649393369,False,
"(2,5-Dimethoxyphenyl)acetone",5-Oxohexanoic Acid,0.5,0.5217939320872036,0.20519567041703082,0.12127901527811503,0.6796015507472345,True,+
"(2,5-Dimethoxyphenyl)acetone","6,7,4'-Trihydroxyisoflavone",-0.5,0.8696565534786727,0.7,0.7444933920704846,0.002256657093469522,False,
"(2,5-Dimethoxyphenyl)acetone","6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.8660254037844387,1.0,0.9746794344808964,0.7540118265560999,0.00461268656101375,True,+
"(2,5-Dimethoxyphenyl)acetone","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,0.0,-0.10540925533894598,-0.26051340011296553,0.49839229689525505,False,
"(2,5-Dimethoxyphenyl)acetone",6-Methyluracil,-1.0,-0.2898855178262242,0.7,-0.1971237306253913,0.4993713101353568,False,
"(2,5-Dimethoxyphenyl)acetone",6-Nitroveratryl alcohol,,1.0,,0.3,0.623837664781073,False,
"(2,5-Dimethoxyphenyl)acetone",6-Oxoheptanoic acid,-0.8660254037844387,0.5428571428571429,0.7181848464596079,0.3955822839658963,0.16150364078932236,False,
"(2,5-Dimethoxyphenyl)acetone","7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",7-Hydroxy-4-(methoxymethyl)coumarin,,1.0,,0.9856107606091623,0.00030908566784966984,False,
"(2,5-Dimethoxyphenyl)acetone",8-Acetyl-7-hydroxycoumarin,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",8-Methylnonanoic acid,-1.0,0.3478626213914691,0.7999999999999999,0.3565130099397304,0.21086136689248206,False,
"(2,5-Dimethoxyphenyl)acetone","9,12-Octadecadienoic acid (Z,Z)",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,0.0,,-0.2380952380952381,0.5701563208157682,False,
"(2,5-Dimethoxyphenyl)acetone",Acetic acid,0.8660254037844387,-0.5246313898711126,0.8944271909999157,0.22725126005621973,0.43461038805667707,False,
"(2,5-Dimethoxyphenyl)acetone",Aceturic acid,0.5,0.4285714285714286,0.39999999999999997,0.02203856749311295,0.9430299576024325,True,+
"(2,5-Dimethoxyphenyl)acetone",Aconitic acid,0.5,0.057977103565244846,-0.6668859288553501,-0.06187879302259831,0.8335562502140541,False,
"(2,5-Dimethoxyphenyl)acetone",Adenine,,0.6,0.8999999999999998,0.6982456140350878,0.01155223384090093,True,+
"(2,5-Dimethoxyphenyl)acetone",Adipic acid,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",Adipoyl-L-carnitine,,1.0,0.5,0.14414999403128945,0.7578179356488596,True,+
"(2,5-Dimethoxyphenyl)acetone",alpha-Hydroxyisobutyric acid,,0.6,1.0,0.2833333333333333,0.46003032896572005,True,+
"(2,5-Dimethoxyphenyl)acetone",Allylescaline,1.0,0.26482044885142486,-0.30779350562554625,0.06886999310584936,0.8150321947825115,False,
"(2,5-Dimethoxyphenyl)acetone",Aminoguanidine,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",Aniline,-0.5,0.6,0.7999999999999999,0.5055199955182554,0.06517386183106512,False,
"(2,5-Dimethoxyphenyl)acetone",Azelaic acid,-0.5,0.753702346348183,0.8999999999999998,0.4503322230817647,0.10612201108625709,False,
"(2,5-Dimethoxyphenyl)acetone","Aziridine, 1-(2-buten-2-yl)",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","Benz[c]acridine, 5,10-dimethyl",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","Benzaldehyde, 2,5-dimethoxy",0.8660254037844387,-0.2070196678027063,-0.7071067811865475,-0.23559840391971126,0.41745126236060326,False,
"(2,5-Dimethoxyphenyl)acetone","Benzene, 1,4-dimethoxy",0.8660254037844387,0.5428571428571429,0.20519567041703082,0.37431360085046206,0.18732613109562543,True,+
"(2,5-Dimethoxyphenyl)acetone","Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,,False,
"(2,5-Dimethoxyphenyl)acetone","Benzene, 1-ethyl-3,5-dimethyl",,,,-0.19999999999999998,0.8,False,
"(2,5-Dimethoxyphenyl)acetone",Benzeneacetic acid,,-0.5,,0.3714285714285715,0.4684781341107872,False,
"(2,5-Dimethoxyphenyl)acetone",Benzenepropanoic acid,-1.0,0.44136741475237473,-0.8999999999999998,-0.04097515748954762,0.889388730875627,False,
"(2,5-Dimethoxyphenyl)acetone","Benzenesulfonamide, N-butyl",-1.0,0.6377481392176932,0.8999999999999998,0.8059541833482009,0.0005001912795618217,False,
"(2,5-Dimethoxyphenyl)acetone","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",1.0,0.028988551782622423,0.39999999999999997,-0.1710820945531214,0.5586903794966144,False,
"(2,5-Dimethoxyphenyl)acetone","Benzoic acid, methyl ester",1.0,0.942857142857143,-0.09999999999999999,0.1762114537444934,0.5467760837967367,False,
"(2,5-Dimethoxyphenyl)acetone",Benzoic Acid,0.0,-0.9411239481143202,-0.15389675281277312,-0.12210231409550915,0.6775330595715195,False,
"(2,5-Dimethoxyphenyl)acetone",Benzophenone,,0.6,0.6668859288553501,0.6722049569381584,0.011838614377877525,True,+
"(2,5-Dimethoxyphenyl)acetone",Benzyl alcohol,-0.5,-0.2571428571428572,0.39999999999999997,0.03654541073392086,0.9012902902933594,False,
"(2,5-Dimethoxyphenyl)acetone",Biphenyl,-0.5,-0.2571428571428572,0.3,-0.16997833910439158,0.5612683737938553,False,
"(2,5-Dimethoxyphenyl)acetone",Butachlor ESA,,0.39999999999999997,0.7999999999999999,0.7538028741632801,0.011794786289983684,True,+
"(2,5-Dimethoxyphenyl)acetone",Butanedioic acid,-1.0,0.14285714285714288,0.39999999999999997,0.33741306889857775,0.23808835592712113,False,
"(2,5-Dimethoxyphenyl)acetone",Butylmethylamine,0.5,-0.5428571428571429,-0.35909242322980395,-0.144288483410576,0.622626014645386,False,
"(2,5-Dimethoxyphenyl)acetone",Butyric Acid,-0.5,-0.20291986247835697,0.0,-0.17718987022507082,0.5445159418481392,False,
"(2,5-Dimethoxyphenyl)acetone",Chlorobenzilate ,,,-1.0,-0.3,0.623837664781073,False,
"(2,5-Dimethoxyphenyl)acetone",Cholesterol,-1.0,-0.4285714285714286,0.8999999999999998,-0.15181527338479245,0.6043884106699472,False,
"(2,5-Dimethoxyphenyl)acetone",cis-2-Decenoic acid,,,,0.5,0.6666666666666666,False,
"(2,5-Dimethoxyphenyl)acetone",Citramalic acid,-0.8660254037844387,0.41039134083406165,0.7,0.7834490211171403,0.0015335505199671644,False,
"(2,5-Dimethoxyphenyl)acetone",Crotonic acid,-1.0,0.3946648814672956,0.41039134083406165,-0.15301582839341651,0.6014988250500309,False,
"(2,5-Dimethoxyphenyl)acetone",Curcumin,0.5,0.8857142857142858,0.49999999999999994,0.5834286199273554,0.02851138114819083,True,+
"(2,5-Dimethoxyphenyl)acetone",Cyclobutylamine,1.0,0.028988551782622423,0.09999999999999999,-0.013318936930207016,0.9639558790847362,False,
"(2,5-Dimethoxyphenyl)acetone",Cyclocurcumin,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",Cycloheptanol,0.5,0.8406680016960503,0.8999999999999998,0.6802650220599727,0.007422633659799231,True,+
"(2,5-Dimethoxyphenyl)acetone","Cyclohexanone, 3,3,5-trimethyl",1.0,0.49999999999999994,-0.09999999999999999,0.2857142857142857,0.34400021825866994,False,
"(2,5-Dimethoxyphenyl)acetone",Cyclooctylamine,1.0,0.3142857142857143,-0.20519567041703082,0.16574676702481686,0.5711978524825412,False,
"(2,5-Dimethoxyphenyl)acetone","Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",1.0,0.1449427589131121,0.49999999999999994,0.3454754554524322,0.22634523645833016,True,+
"(2,5-Dimethoxyphenyl)acetone","Cytosine, N-(tert-butyldimethylsilyl)-",0.8660254037844387,0.5428571428571429,0.8999999999999998,0.8300240974448212,0.0002388581575354167,True,+
"(2,5-Dimethoxyphenyl)acetone",Desmethylverapamil,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",Diacetyl monoxime,0.0,0.08571428571428573,0.8999999999999998,0.5325996113730782,0.04990454994771403,False,
"(2,5-Dimethoxyphenyl)acetone",Dibutyldodecylamine,,,,,,False,
"(2,5-Dimethoxyphenyl)acetone",Diclofenac,,,0.316227766016838,0.3768511731740915,0.4614828403508045,False,
"(2,5-Dimethoxyphenyl)acetone",Diethylamine,1.0,0.753702346348183,0.39999999999999997,0.601984930380462,0.02273680800427717,True,+
"(2,5-Dimethoxyphenyl)acetone",DL-Glyceraldehyde,0.8660254037844387,0.3714285714285715,-0.051298917604257706,-0.40975157489547626,0.1456648968547565,False,
"(2,5-Dimethoxyphenyl)acetone",DL-p-Hydroxyphenyllactic acid,-0.5,0.6155870112510925,1.0,0.649122807017544,0.02237080316281418,False,
"(2,5-Dimethoxyphenyl)acetone","Dodecanoic acid, 1-methylethyl ester",0.5,0.5428571428571429,0.8999999999999998,0.8048516468456727,0.0005161665131039046,True,+
"(2,5-Dimethoxyphenyl)acetone",Dodecanoic acid,-0.5,-0.08571428571428573,0.8999999999999998,0.21792248730865743,0.45419730642566564,False,
